,cntry,gndr,sclmeet,inprdsc,sclact,health,rlgdgr,dscrgrp,ctzcntr,brncntr
9079,EE,2,5,5,4,2,4,2,1,1
9080,EE,2,6,2,3,2,7,2,1,1
9081,EE,2,2,2,3,3,1,2,1,1
9082,EE,2,2,2,3,3,7,2,2,2
9083,EE,2,7,4,4,1,0,2,1,1
9084,EE,1,6,2,3,2,3,2,1,1
9085,EE,1,2,1,3,2,0,2,1,1
9086,EE,2,4,2,2,2,6,2,1,1
9087,EE,1,2,3,2,4,10,2,1,1
9088,EE,1,4,1,3,2,0,2,1,1
9089,EE,2,4,2,1,3,0,1,2,1
9090,EE,1,7,1,3,2,0,2,1,1
9091,EE,1,6,4,4,1,0,2,1,1
9092,EE,2,2,2,1,3,5,2,1,1
9093,EE,1,3,2,3,3,8,2,1,2
9094,EE,2,2,2,1,2,5,2,1,1
9095,EE,2,6,2,3,2,5,2,1,1
9096,EE,1,3,1,2,3,8,2,1,1
9097,EE,2,5,0,3,4,7,2,2,2
9098,EE,2,2,3,1,4,2,2,1,1
9099,EE,2,6,1,3,2,2,1,2,2
9100,EE,1,7,0,4,2,5,2,1,1
9101,EE,1,5,2,2,2,3,2,1,1
9102,EE,1,3,4,2,2,0,2,1,1
9103,EE,2,2,2,1,3,0,2,1,1
9104,EE,2,6,2,2,3,0,2,1,1
9105,EE,1,3,1,4,3,1,2,1,1
9106,EE,2,4,3,2,2,4,1,1,1
9107,EE,2,4,2,2,1,0,2,1,1
9108,EE,2,5,4,3,3,3,2,1,1
9109,EE,1,3,4,3,2,2,2,1,1
9110,EE,1,6,1,3,3,5,2,1,1
9111,EE,1,2,1,1,3,10,2,1,1
9112,EE,2,4,3,2,1,4,2,1,1
9113,EE,1,4,77,3,3,10,2,1,1
9114,EE,2,6,4,3,2,5,2,1,1
9115,EE,2,4,4,8,3,6,1,1,2
9116,EE,2,7,3,3,3,5,2,1,1
9117,EE,2,6,0,3,3,10,2,2,2
9118,EE,2,5,2,2,3,3,2,1,1
9119,EE,1,3,0,1,3,4,2,1,1
9120,EE,2,4,3,3,2,0,2,1,1
9121,EE,2,6,4,2,2,0,2,1,1
9122,EE,2,2,2,2,2,1,2,1,1
9123,EE,2,4,2,2,3,7,2,2,2
9124,EE,1,6,4,2,3,6,2,1,1
9125,EE,1,2,4,4,2,2,2,1,1
9126,EE,2,4,1,3,3,5,2,1,1
9127,EE,2,4,4,3,3,88,2,1,1
9128,EE,2,4,2,3,2,2,2,1,1
9129,EE,1,3,2,3,2,1,2,1,1
9130,EE,1,6,3,3,1,0,2,1,1
9131,EE,2,2,2,2,3,0,2,1,1
9132,EE,2,6,2,3,4,5,2,1,1
9133,EE,1,7,4,3,1,3,2,1,1
9134,EE,2,5,3,2,1,9,2,1,1
9135,EE,1,6,3,2,1,0,2,1,1
9136,EE,2,5,1,4,2,6,2,1,1
9137,EE,2,3,3,2,1,7,2,1,1
9138,EE,2,2,2,3,3,7,2,2,2
9139,EE,1,5,3,2,3,1,2,1,1
9140,EE,1,3,2,2,4,0,2,1,1
9141,EE,2,3,3,2,3,2,2,1,1
9142,EE,1,6,1,3,3,5,2,1,1
9143,EE,1,3,1,2,3,1,2,2,2
9144,EE,2,5,4,3,3,0,2,1,1
9145,EE,2,5,2,3,3,7,2,1,1
9146,EE,1,6,2,2,4,6,2,1,1
9147,EE,2,3,4,3,3,2,2,1,1
9148,EE,1,3,3,3,4,0,2,1,1
9149,EE,2,5,3,3,3,0,2,1,1
9150,EE,1,5,1,2,2,0,2,1,1
9151,EE,1,5,1,3,3,0,2,1,1
9152,EE,1,3,3,4,2,5,2,1,1
9153,EE,2,2,1,1,4,4,2,1,1
9154,EE,2,4,1,2,3,1,2,1,1
9155,EE,1,2,1,1,3,3,2,1,1
9156,EE,1,4,1,2,3,0,2,1,1
9157,EE,1,2,2,2,3,6,2,1,1
9158,EE,1,4,3,3,2,0,2,1,1
9159,EE,2,3,2,3,2,2,1,2,2
9160,EE,2,6,4,5,1,7,2,1,1
9161,EE,1,3,4,2,2,0,2,1,1
9162,EE,1,3,1,2,1,1,2,1,1
9163,EE,1,4,1,3,3,3,2,1,1
9164,EE,2,6,4,3,2,5,1,1,1
9165,EE,1,5,4,3,3,5,2,1,2
9166,EE,2,6,4,4,1,0,2,1,1
9167,EE,1,5,1,3,3,6,2,1,1
9168,EE,2,2,2,2,4,6,2,1,1
9169,EE,2,2,1,2,2,5,2,2,2
9170,EE,2,6,1,4,5,8,2,1,1
9171,EE,2,3,3,2,3,9,1,1,1
9172,EE,2,4,4,3,3,0,2,1,1
9173,EE,2,6,2,3,2,10,2,1,1
9174,EE,1,3,0,3,3,5,2,1,1
9175,EE,2,5,0,2,4,10,2,1,1
9176,EE,1,4,4,4,2,3,2,1,1
9177,EE,1,2,2,2,2,2,2,1,1
9178,EE,2,2,3,3,1,6,2,1,1
9179,EE,2,5,3,4,1,6,2,1,1
9180,EE,1,5,2,3,3,3,2,1,1
9181,EE,2,5,2,1,3,1,2,1,1
9182,EE,2,2,0,1,4,5,2,1,2
9183,EE,2,4,3,2,2,8,1,1,2
9184,EE,1,4,2,3,2,5,2,1,1
9185,EE,2,3,2,4,4,0,2,1,1
9186,EE,2,2,2,3,3,6,2,2,2
9187,EE,2,4,3,2,4,2,2,1,1
9188,EE,2,5,3,2,1,8,2,1,1
9189,EE,2,6,4,3,1,4,2,1,1
9190,EE,2,5,3,1,3,0,2,1,1
9191,EE,1,7,3,1,3,0,2,1,1
9192,EE,1,4,3,3,2,1,2,1,1
9193,EE,1,3,3,3,2,6,2,2,1
9194,EE,2,4,4,4,1,2,2,1,1
9195,EE,2,3,1,1,3,10,2,1,1
9196,EE,1,5,2,4,2,3,2,1,1
9197,EE,2,3,0,1,3,0,2,1,1
9198,EE,2,5,4,3,2,6,2,2,2
9199,EE,1,6,4,3,3,6,2,1,1
9200,EE,2,5,3,4,2,6,2,1,1
9201,EE,2,5,3,3,2,5,2,1,1
9202,EE,2,5,2,2,2,1,2,1,1
9203,EE,2,3,2,2,3,5,2,2,2
9204,EE,1,5,2,4,2,7,2,1,1
9205,EE,2,6,0,1,4,7,2,2,2
9206,EE,2,6,3,2,2,10,1,1,1
9207,EE,2,2,3,2,2,1,2,1,1
9208,EE,1,2,1,3,1,0,2,1,1
9209,EE,1,4,2,3,3,2,2,1,1
9210,EE,2,4,1,2,1,5,2,1,1
9211,EE,2,4,3,2,3,6,2,1,1
9212,EE,1,5,3,2,2,1,2,1,1
9213,EE,1,6,3,4,2,0,2,1,1
9214,EE,1,7,3,3,2,2,2,2,1
9215,EE,1,3,3,2,1,0,2,1,1
9216,EE,2,5,2,3,3,0,2,1,1
9217,EE,1,6,2,1,3,0,2,1,1
9218,EE,1,5,1,2,2,5,2,1,1
9219,EE,2,3,1,2,4,7,2,1,1
9220,EE,2,2,1,1,4,0,2,1,1
9221,EE,1,4,3,2,2,5,2,1,1
9222,EE,1,3,1,2,2,6,2,2,2
9223,EE,2,4,2,2,4,9,2,2,2
9224,EE,1,4,3,1,2,5,1,2,2
9225,EE,1,4,2,3,2,0,2,1,1
9226,EE,1,3,1,3,2,7,2,1,1
9227,EE,2,2,2,4,3,1,2,1,1
9228,EE,1,5,3,2,2,1,2,1,1
9229,EE,2,5,3,4,1,4,2,1,1
9230,EE,1,5,1,3,4,9,1,2,1
9231,EE,2,3,3,2,2,3,2,1,1
9232,EE,2,6,2,2,3,0,2,1,1
9233,EE,2,3,2,2,2,2,2,1,1
9234,EE,2,4,1,3,2,0,2,1,1
9235,EE,1,6,4,2,1,2,1,1,2
9236,EE,1,3,1,4,3,1,2,1,1
9237,EE,2,5,3,3,1,3,2,1,1
9238,EE,2,6,3,2,2,0,2,1,1
9239,EE,2,3,1,1,1,2,2,1,1
9240,EE,1,4,3,2,2,2,2,1,1
9241,EE,1,3,2,3,3,0,2,1,1
9242,EE,1,6,2,2,2,5,2,1,1
9243,EE,1,4,4,4,3,1,2,1,1
9244,EE,1,4,3,3,2,6,2,1,1
9245,EE,2,6,3,4,2,2,2,1,1
9246,EE,2,4,2,3,1,0,2,1,1
9247,EE,1,5,2,2,4,5,2,1,1
9248,EE,2,1,0,1,4,10,2,1,1
9249,EE,1,1,0,1,2,0,2,1,1
9250,EE,2,1,1,1,3,5,2,1,1
9251,EE,1,7,3,4,3,0,2,1,1
9252,EE,2,2,0,1,4,0,2,1,1
9253,EE,1,3,2,2,4,0,2,1,1
9254,EE,1,4,2,3,2,5,2,1,1
9255,EE,2,2,3,3,2,0,2,1,1
9256,EE,2,5,2,2,2,3,2,1,1
9257,EE,2,2,2,2,3,4,2,2,2
9258,EE,2,2,2,1,3,5,2,1,1
9259,EE,2,3,3,2,2,10,2,1,1
9260,EE,1,3,2,2,3,0,2,1,1
9261,EE,2,5,2,2,3,1,2,1,1
9262,EE,1,6,2,4,2,0,2,1,1
9263,EE,2,3,3,3,3,1,2,2,1
9264,EE,1,5,2,3,4,0,2,1,1
9265,EE,1,6,3,2,2,1,2,1,1
9266,EE,1,4,2,3,2,4,2,1,1
9267,EE,1,3,2,1,3,0,2,1,1
9268,EE,1,2,2,3,3,5,2,1,1
9269,EE,2,6,3,4,3,6,1,2,2
9270,EE,2,3,2,4,3,4,2,2,2
9271,EE,1,5,1,1,5,10,2,1,1
9272,EE,1,4,0,3,2,0,2,1,1
9273,EE,2,3,2,1,3,2,2,2,2
9274,EE,2,5,2,3,3,1,2,1,1
9275,EE,1,4,2,1,1,8,2,1,2
9276,EE,1,5,2,2,1,0,2,1,1
9277,EE,1,3,2,2,1,0,2,1,1
9278,EE,1,6,0,2,4,3,2,1,1
9279,EE,1,3,3,3,2,1,2,2,1
9280,EE,2,3,1,2,2,9,2,1,1
9281,EE,1,4,4,2,3,4,2,1,2
9282,EE,2,2,3,3,3,5,1,1,2
9283,EE,2,6,5,1,1,2,2,1,1
9284,EE,2,4,2,2,2,6,2,1,1
9285,EE,2,4,3,3,1,8,1,1,1
9286,EE,2,5,2,2,2,0,2,1,1
9287,EE,1,3,3,2,3,3,2,1,1
9288,EE,2,6,3,4,3,0,2,1,1
9289,EE,1,2,4,1,2,0,2,1,2
9290,EE,1,5,2,3,2,0,2,1,1
9291,EE,1,6,2,1,2,1,2,1,1
9292,EE,1,4,3,2,2,0,2,1,1
9293,EE,2,2,1,2,3,0,2,1,1
9294,EE,1,5,4,3,3,2,2,1,1
9295,EE,1,5,4,2,3,0,2,1,1
9296,EE,2,3,0,2,4,2,1,1,1
9297,EE,2,6,3,4,2,1,2,1,1
9298,EE,2,5,3,1,3,3,2,1,1
9299,EE,2,6,3,3,2,6,2,1,1
9300,EE,2,4,4,3,2,0,2,1,1
9301,EE,1,5,3,3,2,0,2,1,1
9302,EE,1,2,0,1,1,0,2,1,1
9303,EE,2,5,4,5,3,6,2,1,1
9304,EE,1,3,1,1,2,5,2,1,1
9305,EE,2,4,3,2,1,0,2,1,1
9306,EE,1,3,2,2,2,3,2,1,1
9307,EE,2,3,3,1,2,3,2,1,1
9308,EE,1,3,1,2,3,0,2,1,1
9309,EE,1,2,1,1,5,0,2,1,1
9310,EE,1,2,1,1,1,0,2,2,2
9311,EE,1,4,3,2,2,0,2,1,1
9312,EE,2,4,2,2,1,3,2,1,1
9313,EE,1,2,2,2,2,2,2,1,1
9314,EE,1,6,3,4,3,3,2,1,1
9315,EE,1,5,2,2,2,0,2,1,1
9316,EE,2,7,4,5,3,7,2,1,1
9317,EE,2,7,4,4,1,4,2,1,1
9318,EE,1,4,4,2,2,1,2,2,1
9319,EE,1,4,3,3,2,5,2,1,1
9320,EE,1,2,1,1,3,7,2,1,2
9321,EE,2,6,3,3,2,0,2,1,1
9322,EE,2,4,4,3,2,4,2,1,1
9323,EE,1,3,3,2,1,2,2,1,1
9324,EE,2,6,3,3,2,1,2,1,1
9325,EE,2,6,3,4,1,10,1,1,1
9326,EE,2,3,4,2,4,2,1,1,1
9327,EE,2,4,2,2,2,6,2,1,1
9328,EE,1,5,77,2,2,2,2,1,1
9329,EE,1,5,3,2,2,0,1,1,1
9330,EE,2,2,3,3,2,0,2,1,1
9331,EE,2,3,3,3,1,9,2,1,1
9332,EE,1,5,2,2,2,0,2,1,1
9333,EE,1,3,2,3,3,7,2,1,1
9334,EE,1,6,4,2,3,0,2,1,1
9335,EE,1,5,2,2,2,2,2,1,1
9336,EE,1,4,5,3,1,6,1,2,2
9337,EE,2,6,4,3,1,3,2,1,1
9338,EE,2,3,0,1,4,5,2,1,1
9339,EE,1,6,4,2,2,0,2,1,1
9340,EE,1,2,1,3,3,8,2,1,1
9341,EE,1,6,4,3,3,7,2,1,1
9342,EE,1,6,4,3,1,10,2,1,1
9343,EE,1,5,1,3,3,8,2,1,1
9344,EE,2,5,4,3,2,0,2,1,1
9345,EE,1,5,3,3,2,0,2,1,1
9346,EE,2,5,4,3,2,5,1,1,1
9347,EE,2,3,2,2,2,6,2,1,1
9348,EE,2,5,3,3,2,5,2,1,1
9349,EE,2,3,4,4,2,0,2,1,1
9350,EE,1,5,3,3,2,0,2,1,1
9351,EE,2,5,4,3,2,5,2,1,1
9352,EE,2,5,4,3,2,7,1,1,1
9353,EE,1,7,0,2,3,0,1,1,1
9354,EE,1,5,2,4,2,4,2,1,2
9355,EE,1,4,1,4,3,1,1,2,1
9356,EE,1,3,1,3,2,1,2,1,1
9357,EE,2,2,3,2,2,6,2,1,1
9358,EE,2,3,2,2,3,0,2,1,1
9359,EE,1,4,4,3,1,2,2,1,1
9360,EE,1,2,2,2,2,0,2,1,1
9361,EE,1,7,1,2,3,10,1,2,2
9362,EE,2,3,3,2,3,9,2,2,1
9363,EE,1,4,1,2,3,7,2,2,2
9364,EE,1,6,5,5,2,5,2,2,1
9365,EE,2,3,3,3,2,2,2,1,1
9366,EE,2,6,3,3,2,6,2,1,1
9367,EE,2,4,2,3,3,6,2,1,1
9368,EE,2,6,2,3,1,6,2,1,1
9369,EE,1,5,4,4,2,2,2,1,1
9370,EE,2,7,2,4,2,0,2,1,1
9371,EE,2,7,3,3,3,0,2,1,1
9372,EE,2,3,4,3,2,10,2,1,1
9373,EE,1,2,1,1,3,3,2,2,2
9374,EE,1,4,2,4,3,0,2,1,1
9375,EE,1,4,4,2,3,5,2,1,1
9376,EE,1,5,2,2,3,3,2,1,1
9377,EE,2,3,2,2,3,0,2,1,1
9378,EE,2,5,2,1,2,0,2,1,1
9379,EE,2,6,1,2,3,2,2,1,1
9380,EE,2,6,2,1,3,3,2,1,1
9381,EE,2,4,3,3,2,5,2,1,1
9382,EE,2,2,2,2,4,0,2,1,1
9383,EE,1,1,0,1,3,5,1,1,1
9384,EE,2,3,4,3,1,8,1,1,1
9385,EE,1,6,3,4,2,0,2,1,1
9386,EE,2,4,2,3,2,0,2,1,1
9387,EE,2,4,1,3,4,5,2,1,1
9388,EE,1,2,1,2,3,2,2,1,1
9389,EE,1,1,3,2,3,0,2,2,1
9390,EE,1,3,4,3,2,0,2,1,1
9391,EE,1,2,4,4,1,7,2,2,2
9392,EE,2,4,4,3,1,0,2,1,1
9393,EE,1,3,0,1,3,2,2,1,1
9394,EE,1,2,3,3,2,5,1,1,1
9395,EE,1,7,3,3,2,9,2,1,1
9396,EE,2,4,2,2,1,2,2,1,1
9397,EE,2,4,5,3,3,2,2,1,1
9398,EE,2,6,3,1,3,8,2,2,2
9399,EE,1,6,4,3,2,0,2,1,1
9400,EE,2,6,2,2,2,9,2,1,1
9401,EE,2,5,4,2,2,7,2,1,1
9402,EE,1,5,3,2,1,2,2,1,1
9403,EE,2,3,2,3,3,6,2,1,1
9404,EE,2,4,2,3,3,4,2,1,2
9405,EE,1,3,2,2,2,5,2,1,1
9406,EE,1,5,4,3,1,0,2,1,1
9407,EE,1,4,4,2,4,0,2,1,1
9408,EE,1,6,2,2,2,5,2,1,1
9409,EE,1,7,1,2,1,88,2,2,2
9410,EE,2,2,2,1,3,10,2,1,1
9411,EE,1,4,2,3,3,8,2,1,1
9412,EE,1,5,3,4,3,6,1,2,1
9413,EE,2,4,0,2,2,0,2,1,1
9414,EE,1,5,3,3,1,8,2,1,1
9415,EE,2,2,0,1,3,5,2,1,1
9416,EE,2,6,4,4,3,10,1,1,1
9417,EE,1,4,2,2,3,0,2,1,1
9418,EE,1,6,3,4,1,3,2,1,1
9419,EE,2,4,2,3,3,5,2,1,1
9420,EE,1,2,1,2,3,2,2,1,1
9421,EE,1,3,1,2,4,3,2,1,1
9422,EE,2,3,1,2,2,0,2,1,1
9423,EE,2,6,4,1,4,5,2,2,1
9424,EE,1,5,3,2,3,0,2,1,1
9425,EE,2,4,3,2,1,6,2,1,1
9426,EE,2,6,3,3,2,0,2,1,1
9427,EE,1,5,2,2,2,7,2,1,1
9428,EE,1,3,1,2,3,2,2,1,1
9429,EE,1,5,3,3,2,1,1,1,1
9430,EE,2,6,2,4,2,0,2,1,2
9431,EE,2,4,4,3,1,1,2,1,1
9432,EE,2,2,3,2,2,1,2,1,1
9433,EE,2,3,1,4,3,0,2,1,1
9434,EE,1,2,2,3,2,5,2,1,1
9435,EE,2,5,2,2,4,0,2,1,1
9436,EE,1,6,2,2,4,3,2,2,1
9437,EE,2,6,2,2,2,10,2,1,1
9438,EE,1,3,2,2,4,5,2,1,1
9439,EE,2,5,4,3,2,9,2,1,1
9440,EE,1,6,1,3,2,0,2,1,1
9441,EE,2,3,3,2,3,6,2,2,2
9442,EE,1,4,1,3,3,5,2,2,2
9443,EE,2,4,4,3,2,0,2,1,2
9444,EE,2,5,2,2,2,6,2,1,1
9445,EE,2,4,3,4,2,5,2,1,1
9446,EE,2,3,2,3,1,3,2,1,1
9447,EE,2,3,2,2,3,3,2,1,1
9448,EE,2,2,2,2,4,0,2,1,1
9449,EE,2,6,3,4,2,0,2,1,1
9450,EE,1,2,1,3,4,4,2,1,2
9451,EE,1,3,5,3,2,0,2,1,1
9452,EE,1,2,1,2,1,5,2,1,1
9453,EE,2,5,3,3,1,0,2,1,1
9454,EE,1,7,1,1,3,0,2,1,1
9455,EE,2,3,2,3,2,4,2,1,1
9456,EE,1,2,1,1,4,0,2,1,1
9457,EE,2,6,4,3,2,2,2,1,2
9458,EE,1,5,2,3,2,4,2,1,1
9459,EE,2,4,1,1,4,8,2,1,1
9460,EE,1,3,2,4,2,5,2,1,1
9461,EE,2,6,2,2,1,0,2,1,1
9462,EE,2,5,4,3,2,0,1,1,1
9463,EE,2,6,1,1,4,7,2,1,2
9464,EE,2,3,1,1,1,4,2,1,1
9465,EE,2,6,2,3,2,0,2,1,1
9466,EE,2,2,0,1,3,10,2,1,1
9467,EE,2,3,1,4,3,7,2,1,1
9468,EE,2,5,2,3,3,0,2,2,1
9469,EE,1,2,2,2,4,0,2,1,1
9470,EE,2,2,2,2,4,0,2,1,1
9471,EE,1,2,0,5,3,0,2,1,1
9472,EE,2,4,3,4,3,2,2,1,1
9473,EE,1,5,5,3,2,4,1,1,1
9474,EE,2,4,3,2,1,4,2,1,1
9475,EE,2,6,1,3,1,8,2,1,1
9476,EE,1,5,3,2,2,0,1,2,1
9477,EE,1,2,1,2,2,7,1,1,1
9478,EE,1,4,2,2,2,2,2,1,1
9479,EE,1,4,3,4,3,7,1,1,1
9480,EE,1,2,4,1,3,7,2,1,1
9481,EE,2,4,3,4,3,3,2,1,1
9482,EE,2,3,1,2,3,2,2,1,1
9483,EE,2,4,3,3,2,2,2,1,1
9484,EE,1,4,2,4,2,6,2,1,1
9485,EE,1,5,3,2,2,1,2,1,1
9486,EE,2,2,1,1,4,6,2,2,1
9487,EE,1,2,1,1,3,4,2,1,1
9488,EE,2,4,4,3,3,6,2,1,1
9489,EE,1,3,3,3,3,8,1,1,1
9490,EE,2,5,3,3,2,7,2,1,1
9491,EE,1,5,3,3,2,2,2,1,1
9492,EE,2,3,3,2,3,5,2,2,2
9493,EE,1,5,1,3,2,2,2,1,1
9494,EE,2,4,2,2,2,7,2,2,1
9495,EE,2,2,2,2,4,3,2,1,1
9496,EE,1,6,6,2,2,0,2,1,1
9497,EE,1,6,0,4,3,0,2,2,2
9498,EE,1,3,1,2,3,3,2,2,1
9499,EE,1,3,3,2,1,6,2,1,1
9500,EE,2,6,2,3,3,5,2,2,2
9501,EE,2,7,2,4,3,6,2,2,2
9502,EE,1,6,4,4,2,5,2,2,1
9503,EE,1,7,5,2,3,3,2,2,1
9504,EE,2,1,3,1,2,0,2,1,1
9505,EE,2,5,4,2,2,6,2,1,1
9506,EE,1,7,3,3,3,3,2,1,1
9507,EE,2,3,3,2,3,0,2,1,2
9508,EE,2,2,1,3,3,0,2,1,2
9509,EE,1,3,2,4,4,0,2,1,1
9510,EE,1,5,1,1,3,0,2,1,1
9511,EE,2,6,3,3,2,6,2,1,1
9512,EE,2,2,3,2,2,0,2,1,1
9513,EE,2,6,1,3,5,4,2,2,2
9514,EE,2,5,1,3,3,3,2,1,1
9515,EE,1,6,4,4,3,4,2,1,1
9516,EE,1,4,1,4,2,0,2,1,1
9517,EE,1,5,0,1,3,0,2,1,1
9518,EE,2,2,1,2,3,0,2,1,1
9519,EE,1,6,4,4,2,2,2,1,1
9520,EE,2,6,1,3,3,5,2,1,1
9521,EE,1,4,4,2,2,0,2,1,1
9522,EE,1,3,2,2,1,4,2,2,1
9523,EE,2,3,2,4,3,0,2,1,1
9524,EE,2,3,3,4,3,7,2,1,1
9525,EE,2,3,3,5,3,0,2,1,1
9526,EE,1,4,0,1,3,1,2,1,1
9527,EE,2,3,0,2,3,5,2,1,1
9528,EE,2,6,4,4,1,7,2,1,1
9529,EE,2,7,0,2,3,5,2,2,2
9530,EE,1,5,1,4,3,0,2,1,2
9531,EE,1,4,4,2,2,5,2,1,1
9532,EE,2,4,4,2,3,8,1,1,1
9533,EE,1,5,1,4,2,0,2,1,1
9534,EE,2,2,4,2,1,0,1,1,1
9535,EE,2,4,4,3,2,3,2,1,1
9536,EE,1,4,2,3,2,2,2,1,1
9537,EE,2,5,2,2,3,3,2,1,1
9538,EE,1,7,4,2,2,7,2,1,1
9539,EE,2,3,4,1,4,1,2,2,2
9540,EE,2,2,2,2,2,1,2,1,1
9541,EE,1,2,1,3,2,4,2,1,1
9542,EE,2,5,4,4,2,5,2,1,1
9543,EE,1,6,4,3,3,2,1,1,1
9544,EE,2,2,4,1,3,3,2,1,1
9545,EE,2,5,3,3,2,5,2,1,1
9546,EE,1,5,3,1,1,0,2,1,1
9547,EE,2,6,4,3,1,5,2,1,1
9548,EE,2,5,1,1,2,0,2,1,1
9549,EE,2,2,3,1,3,0,2,2,1
9550,EE,2,6,3,4,3,9,2,1,2
9551,EE,1,5,3,3,2,5,2,1,1
9552,EE,2,4,3,2,2,0,2,2,1
9553,EE,1,6,2,2,3,0,2,1,1
9554,EE,1,3,2,2,2,2,2,1,1
9555,EE,2,5,2,2,3,3,2,1,2
9556,EE,2,1,1,2,3,3,2,1,1
9557,EE,2,1,0,1,4,8,2,1,1
9558,EE,2,6,1,3,3,6,2,1,2
9559,EE,1,4,2,3,2,2,2,1,1
9560,EE,2,2,2,2,2,6,2,2,2
9561,EE,2,4,3,3,3,5,2,1,1
9562,EE,1,4,4,1,3,6,2,1,1
9563,EE,1,4,1,3,2,0,2,1,1
9564,EE,2,4,4,3,3,5,2,1,1
9565,EE,2,5,3,3,2,5,2,1,1
9566,EE,2,6,1,2,3,0,2,1,2
9567,EE,2,2,3,3,2,0,2,1,1
9568,EE,2,4,2,2,4,3,2,1,1
9569,EE,2,5,3,4,2,7,2,1,1
9570,EE,1,6,4,4,1,0,1,1,1
9571,EE,2,6,4,2,3,7,2,1,1
9572,EE,2,5,1,1,3,5,2,1,1
9573,EE,2,4,1,2,3,0,2,1,1
9574,EE,2,3,3,2,3,7,2,1,2
9575,EE,1,3,2,3,1,5,2,1,1
9576,EE,2,2,3,3,2,0,2,1,1
9577,EE,2,7,2,2,2,10,2,1,2
9578,EE,2,7,77,3,2,77,7,1,1
9579,EE,1,3,0,1,3,1,2,2,1
9580,EE,2,3,3,3,3,5,2,1,1
9581,EE,1,3,3,2,2,3,2,1,1
9582,EE,2,3,3,3,3,0,2,1,1
9583,EE,2,6,3,2,2,0,2,1,1
9584,EE,1,5,4,2,2,9,2,1,1
9585,EE,2,2,3,1,2,5,2,2,1
9586,EE,2,6,2,3,4,7,2,2,2
9587,EE,1,2,3,2,3,7,2,2,2
9588,EE,2,6,4,2,2,0,2,1,1
9589,EE,2,3,2,4,2,8,2,1,1
9590,EE,1,2,1,3,3,0,2,2,2
9591,EE,2,4,3,3,3,7,2,1,1
9592,EE,1,2,0,1,4,0,2,1,1
9593,EE,2,3,4,3,4,8,2,1,1
9594,EE,1,4,1,1,2,0,2,1,1
9595,EE,2,6,4,4,1,0,2,1,1
9596,EE,2,3,6,2,3,5,2,1,1
9597,EE,1,5,3,2,1,0,2,1,1
9598,EE,1,2,1,2,2,0,2,1,1
9599,EE,1,3,3,2,1,1,2,1,1
9600,FI,2,4,3,1,1,0,2,1,1
9601,FI,1,6,3,4,1,8,2,1,1
9602,FI,2,5,2,2,4,0,1,1,1
9603,FI,2,5,2,2,1,7,1,1,1
9604,FI,2,3,2,2,2,10,2,1,1
9605,FI,2,5,88,4,2,2,1,1,1
9606,FI,1,4,3,4,2,2,2,1,1
9607,FI,1,5,4,3,3,9,2,1,1
9608,FI,1,4,0,5,2,3,2,1,1
9609,FI,2,6,4,3,2,6,1,1,1
9610,FI,1,5,4,4,2,5,2,1,1
9611,FI,1,6,4,4,3,2,2,1,1
9612,FI,1,5,1,3,2,5,2,1,1
9613,FI,1,5,3,3,3,8,2,1,1
9614,FI,1,6,6,3,3,0,1,1,1
9615,FI,2,4,5,4,3,9,2,1,1
9616,FI,1,2,3,2,3,3,2,1,1
9617,FI,1,4,3,4,1,9,2,1,1
9618,FI,2,4,2,1,3,0,1,1,1
9619,FI,2,7,1,1,3,6,2,1,1
9620,FI,2,5,0,2,2,5,2,1,1
9621,FI,2,6,4,3,2,5,2,1,1
9622,FI,2,2,0,5,1,4,2,1,1
9623,FI,1,7,4,3,3,1,2,1,1
9624,FI,2,6,3,3,3,5,2,1,1
9625,FI,1,4,1,2,3,7,1,1,1
9626,FI,2,7,3,3,3,6,2,1,1
9627,FI,2,2,3,1,1,0,1,1,1
9628,FI,1,5,3,2,2,8,2,1,1
9629,FI,2,5,4,2,3,5,2,1,1
9630,FI,2,5,3,4,2,8,2,1,2
9631,FI,2,5,3,3,2,3,2,1,1
9632,FI,2,5,3,3,1,9,2,1,1
9633,FI,2,3,3,2,3,3,2,1,1
9634,FI,1,3,1,1,2,1,2,1,1
9635,FI,2,3,2,1,3,7,2,1,1
9636,FI,2,3,1,2,2,2,2,1,1
9637,FI,2,7,4,3,3,0,1,1,1
9638,FI,1,4,3,2,1,5,2,1,1
9639,FI,1,5,2,3,2,1,2,1,1
9640,FI,1,6,4,5,2,0,2,1,1
9641,FI,2,2,1,2,3,7,2,1,1
9642,FI,2,7,4,4,1,3,2,1,1
9643,FI,2,6,5,4,1,10,2,2,1
9644,FI,1,6,3,4,3,0,2,1,1
9645,FI,1,5,2,4,2,10,2,1,1
9646,FI,1,4,1,4,1,4,1,1,1
9647,FI,1,3,1,2,2,3,2,1,1
9648,FI,1,7,1,2,2,7,2,1,1
9649,FI,2,2,2,1,5,5,1,1,1
9650,FI,1,5,5,2,2,0,2,1,1
9651,FI,2,4,2,2,1,3,2,1,1
9652,FI,2,4,1,2,4,0,1,1,1
9653,FI,2,5,4,2,4,5,2,1,1
9654,FI,1,4,3,3,1,8,2,1,1
9655,FI,1,7,1,2,3,6,2,1,1
9656,FI,2,3,4,2,2,2,2,1,1
9657,FI,2,4,4,2,1,1,2,1,1
9658,FI,1,3,4,1,3,4,2,1,1
9659,FI,2,6,4,3,2,10,1,1,1
